query_id,answer
nkH3S8JxTnztDqMK,b426e59116889112 16762e86cc13a79a f443e8a4a4f94f1e 6b2de20a5bed6e7e 55d5678dbba5d1d6 2233fc5fc8a29d51 116d2ed4970b1f10 50958bb0be38fc9c 22d009bde953d401 78ca5e83e4dc7cf3 485766b29d285c67 500f3593adbcffe3 d909ca1f2446812e 51a496fb1fd84f4c 901dedfaff23d81a 7150cb7d61e2011e 3c577e70c23576ec 4b3e20113be97660 ff3050b3daca29a4 85a288055e2e8f57 adbc49cb3d973980 54a35a1f632c1d5c c4fad0063fdb4bec 7a5ce4f4f7f8666f ac6a235d2817d01c 015ff1f7456a7c99 f2cf900f67815bf6 201d93cbd30ba439 58ee976c06eae06d a8e3b63604ae355e 2177fbcc04b8bb7a 475ea850d5421bcf f1d8bd9f2fcdf855 db5a8d8330e4a326 6d7d28e00f553635 a6fbffaca0cf3f4b e7845e5efdfba4c2 beb3595d162ee62c 16aab282e98b4889 4db0848f7ce84ba1 b368ef99be8c562a bdb858fa4292aa5b a1391926ab20c994 1226ca0ee43290c5 b6342f60362265f0 40890de67a83660d 6146b8a8f5d8f8ad eea0f03046c93fe4 bae11f95f8649a8b e03a628748a661d2
no5QcEFwHNu79q7v,f06578bce84e3043 4fb0db93f13b7df2 846e85c8291e24b5 cbb4aa3b6888a508 e0272bcde4292a41 f58e1837c29c5323 dde6f3193b4479a9 e512b4b3cde8b463 ce720fe6e12f3488 76644fa8cf159e5c 08d194b2b5ece82a a9fec60a1c258f28 3fa03d02c11d770a 35f7c3b8a6305626 03d43fd236a024a4 49a8e1d0fa39908b 6bc06876efb08da4 c5894c1011192afb 25e4f5ba1783fd3e 96f6e0e7282e6e7c 5561f7617655d933 839c9708ff0e5d72 3f5a8725f7923436 2f0038ccece04958 adcb441d0829d9dd d5f81ff4772c2588 6625f37f27b4d069 9f3b685f6f1c08d8 ade919f7cb1c6424 ca1761db83967790 41cbdcf0f409e2c5 56bb47b8e8bbfbe5 f0c2f7a757fdead6 3bd38b81ced6c5e6 b356071829e0df78 3d706f2638bb12fa a6d88383620eab56 015a40ec60a08db0 26c2a549b31b0142 73451ab8603cf20f b136ab4508f0ebc8 0adb8f1c770f9897 da5e8e78f11bbfe7 5dbfb3afde085a7f b9d14743ba89a1a7 c6e4d72fbdddb0c2 f62d0104cd944df5 a7df1425a161fa48 d44c0fb1752b4f7e 645ba2345ef5cdee
npRjwcY7kCGS2eDu,7b07ce135fa10b08 af8e55c6c87f05ff 89df778201acad70 21520707aa962b4d d2528f3926e05e29 4e79cdf2f3fa8ba1 75bc770d34b99bff 23f15ca87fb85440 20bd7381e0b78f7b daf696e0314b4b13 5274957977f6ea2b f14d4c6426ad9d81 d2a420d3f213150b d54ad62e9b3c9aea 6413206e61af2334 25775a3b21825bc9 40d4240a62748495 881de8714028afe8 0070ed129fa43f38 fdf751628df214c6 4ab5d6c385a0da92 dbc90cbc1968ec1a 60f02a93679afd9d 94e6e83fc9f96eaa 214d736a757d2e7e 28ac081f6b275b4c c6cd88ae4720be10 92a7ecddf6bb2170 566254bd3979568c c4b2a7684d247918 25c4cbd282dd0811 06f828acf5d15325 18f36d8039ebcbaa ec06c2ad030b45b0 604e0fa212619659 3d6cbeb77767fd0e 1eaf7735f0afd66e 9df5a07b5da5bd8a 2779e25711f3d9f0 b0e884e818c34922 d143c8e2746196f9 1d8ebfad93af7c6f a842f06a25829b77 a18519bb69898feb ddc91b62f7305d42 b11e2e6bf17cc955 6db9b596bf885161 5ace049b034be2d2 e60c2975288571c1 3c48ecbee48ed351
npfoQJFhZTBh5u2J,512ad707ead54014 df56efa7053d67c3 0a611f8adae85df2 bc6dc287ecd3c8fb e7fb81fc6f0aa753 45fb6baa952e5da0 80e9657b397c6098 b7feea925c939835 6a9aa9ebd39ab397 ac040f6bd0475e61 14f879605f4c3fc3 f83bcf1dd99d9409 413f0cfbe015a28d f037fd330ad613b0 4e8301e4d105a36d 25f7c705140b2aa4 68f508d078b05a9e a4d63af0b738b89b 0711b750c8b66ea4 0d731048d9a77d45 722b9e0e845afef6 bdd687e230b1d2b1 aa63f2f4ce51e34b eab2ce5eaa7066ec 52b0d3dc1c53a906 521db7a3ab9b8b1d 1fb7707db248aeb5 1184bc4968a3c484 13a6de5a69e00a74 e61337dc9966f0e7 8a540d93ae21859a 42437b2cc4aa0b55 1e9cc0cbe45d0bb4 9bfc71a3ef6cc888 e31ab55096bc1f80 d5bbb1f75b055c10 033b70680b6a55cb 8d588d898ce59bbb 95ad43cd272053d8 de6a9300908b5ab5 373304dafee2b6ff 495da50979a4dec3 460f876a4756cfe6 8097ea196604abdc cacfd5357ec54fcc 1b60785c05503396 dc4874ca502a0f67 c3c3b9b92b5eab82 94f77e830170b0c8 2c0c1f109a7d4aab
npqSKS50ffwnOVcw,6c6efcb09a4ae2af d1853bc71b17ed0b 68334fb0b91aebd0 bc5c53c1e50bb208 33dd5f445a64dd48 b13cc8838a6db31f b694a57768f12457 daac5c18fd72db91 e12425b692672cff 18a1b47c02ef4f27 a8471fa0a9c51fda a05201d9c5ea4390 b350af76ddc3e2c0 1caaa6c57af9074d b8fcc2bfd4f07037 418adc925a31fe3b 3acc98d3abfebc80 8c52cb7f0ff4568f e3af4e43284fd59a d40b5c18942495fa e6ceac84a501f00e 4c91956cf597d64e 2d1b588a5cfd7a0a 233b313990ba0ccb 600413efe31d9798 7a9b1e244a391ee1 cc4c5574926003b2 7f91c72367d42a4a 4e0d3eeede06242b 6e662bc52aaf2122 37cbb11b62905ace d29637612135df24 113151155ddbb895 8b70f0036ccd3f68 2d10b6af2ee280a9 1687566058292649 0fea836791d056eb e12da43b3522ec41 701a8909a71d83cf d864a47dc5e45b00 10286d9dc0f5865f 2e968da544af7070 2756266f32874c17 9f0ce40e3ff32425 dea4e3abeaae4e46 04b2e2bb72f57e75 e042183b2ce795ee 64f143bc1d6c8df5 ee68633d59f90d48 68071c30bb845010
npt43pumHHYjlea4,d02c1e23382eb973 1cc8c7d7be7aa980 a52911391ecfbd8f abc43eb5a75e4c66 651867bd8bebc2d2 bcc5409454a0134f 33d37676448823fa 46e4393302397a6d 0677651116c6c6b2 dfa5acbaccd7b22e 4698011c6f969a29 71f92221d4cfd602 05c07411e89cad03 57de824119f1e0ff 2d236a5fa24e0df9 57ddba3cefcada9b 2b916047aa7b05ec 2f1859acf827b1b5 83e3365893c8df0d e080852f79abd6e5 f3c801f87bfc969a 6aa016d3a41a589b 5d9740b1a3d37a5b 8ab5f1869d442b0d 39ae539dabd4be5f 532ff9756131339d d3930e81553ca042 bbf5af02ba821440 bf79217c728cca86 f69cb83e29a8afe1 3893e9ddbb15475f e81c7fd3b5a96953 a88e734b7512d85a a551a30806850711 fd733740220f7658 505eb27df136d47a 86f6aa69a0c950ee f313f87df26ad2cf 836693925ad53a5a 9abf2eed44759a5f 4f756669b36279d5 dc2c295510161dcc 3d843adbf372493b f695016b6eaa44df cc00d50ea899bd70 99ec9425ef0bd2ae a67c09232bea2f7a 73d70423a90f6fc6 9001dc48cc08171e 4e8d2fe53760f9c5
nxd5Cf20Q1MoVZzx,1a0d52b595a44ae5 505bbb1c23fd5937 355311f465a30d14 40184e39d044fb9e 776f52a211f845b5 d8d88adc5a3acdf1 b5cad614ca95c123 9e1ff971b4d9ec74 6330c0a951b2b332 953dad6480b21289 9e5386a8f5754ec0 0d01d534c42eaa16 c0420ba5fb942a0f 6d4ff3e073648400 7d8f724701724bb2 7beb7562da257432 35f16e322e085259 8d22d915fee9511a 1cadf3608a4f8640 a0da434f1b61e9a3 ca7365bca2e4c81e d548505be1c66dab 23e40aaeca5df2fe 355a94b4e84dcdb1 b1640daa2424df7e 868fe87891ceea59 921a2d6be13e8a2c a76ef830fc9894db e52f58e5ddb0fecf b09490285cb27751 621273773e9d36ca d79f25b3ab3d1146 83eaf1b0f710dfad dfecf0cb3c635e15 942f2d6304b61688 aceaf738ad2f291a 3f4486103a99a14c c64efa4792c3c359 8740cd89912f7ebd ef81cb681b2b297b a54ca6ebef61959d 86f2d2a71e130e35 601e692e91b6c4fd edcbdcccd212c08c 8be35598b831d7fa d8acc65a466da48a bc92acf72eaef2eb 5a302f5adcfebb1a 10a80d4332163df9 c29f7df5023827d3
o1suHUlbDytlMgT8,506be3e6310311a6 5b090047edbaf9d0 36b0d0630b9d7dc3 9fbac46b92b90c40 246436383dd80098 5c4d2ca5255b63b5 279578ee0d6e4bdd 662fb14d306d3827 970e0603ba06daaa b0957b609336f631 5e153032fc8734f2 5fa1082b7763a713 fa73e8726bc122b3 4e0b5cff9000aa89 d781d14172973e47 86afabd487718b73 27846e8aece54c87 c0d1cc6e7eb030c1 e99c3d08c81feebd 4f7deb15f656ddc1 801d18387e0b4949 440f381b53736058 f23b53982c6a7f11 9a84aecd40e02ad0 759a93268c100b2f bccf986ea26743cc acd9e3c252b0985c 16a871227e67e62d 6b008c8e09b04845 4a8d2437965d66a9 8ed58660d6fd9cf4 4d958739104ed481 c97042c52935e299 6f697a01d3ecb594 1560b9975a747c2d c3e48eb55e26a98c b8d8b006f72906a7 0f256f62dffc63ac 7683f7ff7e38a9f9 85de0a5724ed84c4 202531a0cb471cbf ce6be4b554ebf880 94e95fc3db05721c 0d65f6320645819d 9ff95ea516416bcb 09de581c2bd17a0e 16c0c945088ca8b4 7b5cfbd242cde8d3 03cb71085b8121ed f466517d7f0e0d0e
o3P3sfl8jy8aO1oD,c344f437ffc60590 c3afe76ec0505e4f e6b9cec90f232b82 4c22b29258420e64 0f938f65b441af00 17ebee7c9b5e27ed ea6831a65a461966 e14b61e08ff25f3c a6dfe430323fa395 30a8568cc3d33554 8d70f36dbf66f295 eb2863a67d64c927 a676db88967dc386 2db201a015711b54 dbc1879b52c3b9e9 bd7a0a7beab9571f f8ad2df7239a253c e6dfeea60455a946 fae1e0cfe9e23a4d 132f895d87b95249 28665da8d81978fc 803c84e7bef6670d 8adf4fe602a6f5a4 b36012c031fb7633 01a3c1b78d1a386b edef39b8aca76c83 11ad4a6932eda570 d4d6c5976469a8df ef793cf0b50af691 915db4b4d8659976 63812eec2694dfd3 573de3f240416741 5ce53bbf4b11dd43 a2c595b49be05354 2f2a75f0e7639293 37faabfb5778b997 d3e9187314afe4fb a649e9c6f5a4b401 84d3e3b89da7809f 13832e86feec1a52 6dfdf456bd82ee23 613d9d234a4894cc 42d5c80c1f6d74cf 5e059c769982305d a02f7f9b9fd73589 88c00144091eecf5 56d8ae006d5de51a 5640ed3f91e1b23e b4cc56405ae12dc8 c3cf630f00ad67d1
o3fVWZeC7xopae18,ee8888749df03bf5 86550c9e68f1729b d92045b8953e9800 dd3950757320d602 4a3791522c36054a c7946bf52b9f50e8 a696674dc64e9a89 b5df4f08acba9b6e 7a222bb6de977f6c 749adece084cf99a b326f7472949b141 d300be230364b587 dd45038ab049cac4 7add79deffe978c1 7391fd359a8f69b4 e7ad525c65c36c04 516a8b0f2cfcc51b fa54955df7663ac6 659384a294c28137 a613f88d520a7d0d 288b583ddc6abf45 2e690b713666e302 dcbcfc5c20b1a47f ce3b138a957d39f8 09f089d42b3a37bd f07d492b81a42c40 7f3164db240b018b 42617091c7fda6ce ea32b25c3a88b6fe 7009b212917bd041 142998a07e8129e2 4bf0d319f285440f b86869de370ca21c 0008493e730eaf21 3891f112cc30fc8b d46e23dba9cfdfac 87aceb8eced38e28 d0ea680ae8ac071c f7427df486a7b7dc 7e994defe000120f 406f347840834d57 936cadd5d858eedc fac381b3058c5594 d5e180e258945f07 dcad997d124ca354 6aaf9978f9f42252 1277f09c8d9e3ac6 8134c1dfd8670e34 6ec15ded3c6760bc b7180e7d3e58bce4
o4al6wbDLwPKvIVw,7b281ee3300da8dd 270451083eef5ab3 e14ae5479dde4759 71dc19b961e61f6e 2f4bf34ef7279d9c c847e7e9c85a8540 d8505962e0ea3e98 95c285f3fca5ff91 af7c940a216a43c3 6df33868049d45d3 0deb86abb6abbd72 621f32111978b09c 7610d40e2a359c99 0d292559d02e9729 a9761c31dbd0854b 1ab79cab2f25caa0 6cee82a3bf5b72e5 7008e4f88d8b2a69 e165528b60a7aebe 4c23a0768c418117 844e709a908b41ff 4a26f7aba43fcde7 93544a041f4dd379 c77ddb1e1a18c3d7 58f512dfee4addf6 fc38cc0167993acf 08b6f0a833c0276e 54c2c3325354049f 195f75ff4932a482 ca7076c68c175e94 27295d358847adcf a5108881041cd980 12969f5b7b1bec26 09470901bbc873ed 04feba11ded88d58 63e008ee8629ca6b 68c8dc120cce9229 0cc453bbd8bcea07 4e92f432cc295a63 29a6dd0e21596ff2 98b59a79a2eaf277 4900fbe6050e36ff 9d6691b4eaf139e0 8657610d07aeacaf 335b8b2f7e860e2d 874cd0ad84aa68a4 bc137726ce97b92c 8dedbfe358e2f1af 6246b68d6fcb198f ebcef0eb16d71fc0
o8gTc5zFOcjAQI1y,e59bfc8d98cd42a6 6415f6f498d51db4 4ee87f20b88121bd 09f9b6b7c33e3938 82386a7faa1afd28 3d565065ee95c16f eb3ead3141b5a872 dee29dab513f9f67 87515487d78891c1 bc9175a74001d8e7 327fbe56990f1f63 1480984a5f4df149 0af1337278b44f4e 92d2ac25cf5224b0 5469d8045f2148bc c03f2acb1ff973ea 7a735f01fcf82f7f 298b68b267c9ec20 14f657b6d03046d1 9ee30698c503caed 0c24ff91508011f4 576d7244b0d27007 3388cf83ca7a1695 4be995432f1cc4fd 7fd3a3d85143c4a7 6c4033e4854be0e3 1cd342a3ac1856b2 447f2ac06e491cc8 2da43312c3692409 3a1d942e9515eeaf fc2508aa8842ae8e 67be9007c7aa6878 49977bf22fc580ac 8132bb924cc8c0dd f2aade30b7609669 a731600d2fed7e1e cc96bb9966d5be00 6b5281802eb21476 066526930b46ad26 fa5a4c2b41112b85 199a766a860f77b3 c95b085d941fa765 60da484abba8f560 e5ac544203bcdc59 f63c5a03f46f071c dec85246d325e30c 8cef1ff2682ec455 487d49e07266d0da 8723c48c0971fd51 dbe0c973ae6437c6
oDSByiyG0OJEKYwa,00c06640d8d1e3d7 c0791684f0835b76 51b701b1676ceb62 216023dc950f4720 26a5dfeecd0f32e6 f2bfdd34a5e1f7ef 40e0a01f7107ee65 f6dd107e062fd16d 721866804796677e b0dead0bcba9e7b4 fc2097d5314da23c b079fdd95040d2f7 031b724ce6f993ec 3e8d9975b74e9a15 2eac491916e1cb2d 42906115cf310ea0 a06adbc5d47d42fc 637bae032ad9acd9 c03354c163c2c799 b38fa0aefb550583 500008177c442c6c f8c8e9581f372189 04841199ba027ad5 a8a05601fa0948bc 59320d05d241e887 7fac59a5e433624a 59399b941dd9d2fa bb38da5c1b46da4a dfacafb6491603bb 0ef8007cb0f396fd ede99bb76d4da074 b7f490af88b74c60 887defd2741d5da4 b462ce9771d2746d a6122e0ac5df3cc4 9eaf5751715a7e18 379fa4b5bb546e80 5519353346cb8456 b6b8015caaf3f837 60f2706afa5b771c d0af64445eb263c5 f5b95ed5d34d16c6 31b44ab28758428c 6a39eaecade88566 d61d5f915c9c91b0 3131a560461aa90f 801f05e8724018e8 ded36cf293214dda 7d562bf79697b96d a91271fa38554f64
oEGIpK4sOKslghXD,2cc58de881dfd15b 0ee310e678a15e9f f76fd359523e7e54 77e59525311d89ba 93ead282c8ed6d2f b44848043fba4f85 6dea02287cab6f27 165ca19ef95d4995 4e4f3b23c362fb95 4906df3b43c09a7c 55a142950fa86607 c34128081dd51d0f 0ef9e30a2f1ba3a8 21be6a37b730a188 a1f3900defce0612 3d748c5bee351047 8dbdbf73a95c21d9 b62b960daf8a5f4a 47d51a3877db6f36 ba0a52d3f4a82ddc 004de73ce38b4366 3af2289bb92ec5fe 505ce2a90ae9dfa7 484856894a66cdf6 ba604ecc2c17c9d9 5b142caaaf03f891 83edd2eecbbed876 3c269e2e5e994d28 e2e1930e5547d36e 668a20162cc4935e 8fc0f9fb0470cc23 5336aacedc298c62 2a46c1c0808c78b6 5e77659569c1c300 5405b553751ef903 722122ea53da4010 7d1d60efbcfa5d0c 1a30f760759b43e9 dffd73d594d631f1 f882f35c91865700 f61bdd891a77ad4a cc19021a731cfb59 5b2b227bbd6f05b1 b83550d25759538e 23d38d4418861336 7eea53c75f198dd4 974d7adc0a2e1abd 6c5a91dfb7a45dc5 306050dc90a88d95 af3f1d933b62a007
oGkMLGWKHp6t5EQx,df26224dacc82781 8fe1b0662bb52a2c 40084d5ee484892c b5663a1329e54304 6908aca73786d737 b0a123d4e7c86676 903e59daf773191d 2718e5ee4abdefaa 9b80ea41ce368537 acddbf3bc02dd743 21acf04748c8a320 2c6c3b5f0af02f65 ad35be9ffdc06912 b6f9511816dac8bb bc95ca7841cf1a5b 5f3eacca9cf377a6 09080586da45c1b1 c80df63442eb4650 1e9b069f342b9f77 7d957cbbe6b66fe5 5d30e219b00213ae cc62a862d9cb1ef6 b1a50301e367fd8c 31fa9322e1690061 316980a69a8eb36a 521c5ed0ee830d63 faf26b8b63f153cf 6749f8489b1abb31 470049483bd08348 2e388893182ff61d 86f607696a6ce14a a05ec28cf96fa75a a4ed4740d77476ac 770fe12999ef5b3f 4f242faa74a739b2 ca6b6a63d43b06fb 2f649c17dc87b515 a1954228f2010a40 89e3e4cebe848223 4a86ea25d598bd1c ef8a6ca9bd0ad984 72173f15c35c407b 00aac356acd7a1d4 1a4a5ba618f3cc18 cbc5d40a256e7685 9cda681f286a7449 bf8271ca5feb2ab5 71629969aa82fa18 689448b2d6ee6050 cf2b2a46182307ae
oGxjylxDEEobPxCu,7a9d7700e22ce4e4 61f7f85788c9ef2a 880e787cdf5170f4 8299f846747bf7e3 766667fe55fa5faf 01629caf7b86421a fd53c0ea5369a3af db12ced4e7f5cb4e 1c1e0fe4ba3368be be12eac151b882ba f5332011734e7412 0b017c1821a2ff57 a1edfaedbfa5aa24 c833f82f0b5adf85 58af2bcf661db8dc 670926e33a46b99c 1ebb461430403d3b 0b6c141d0afd0de0 abcdab9566ba2d57 3fa5af045ed4c744 e5d5a9e484b3f515 83838097f56841b1 11f7327833f351ab b87a9e6ad0ba6fd1 c933e94856a2bcd9 e82108516f8b521d 24217ebb74a14a17 d3affc13f43206c2 98e7ec67420bf8df f4ce0d6c3fd62dbd 069960778c8b9581 75004d571908f9c6 9ed1be74b3e3c504 3cac6974f04977c6 e1f0bec9388d2eaf 7241ed9246123f0f 5158662dafc69d18 3d5b21be4fe1346d 8e709dcb2632873d b0c54ca1183f0253 a18900fcbad3d9d3 b4f4dc9dab7f67f1 28b84d268c126e9e e2f555e76b3a1d1f 445a64705e369541 beac63386a7875e7 93c1e40ba7d35385 b84bbed9ab67e6b2 de38383b4e48d62c fc1b2cbb5d52b570
oLxJxG5w23QHGyRs,e10577356146daf5 8eba44a6338caa6a 76a3541cc0bf75d1 e9f67688e3576a1b 1d34894c660e629f dddb31b9489b688b 000882aa137c1565 966c569452a238ff 506370e5f2fda445 236b606c74641078 56a7ffb2806a109a 0e1f83dd917bdadc 944da8347d782a15 e471323f1d0b5ff9 465e4d76556b7b27 8c177f1c7d5f2fb6 1a5c069301bf7a00 5d4bbe1f327f2abe 20a2f55c91d5ad63 96d375ca3fa69b8f f182ea8069c10964 eed759c860d8a073 31df11428994c131 0a51449db1eef5f3 0ebfc5e281d5936c 3d28e78f6a1bca03 217c53a6e20b651d 42bd6f31fe6f2476 1a7f41198d29b14b 3529914bb1f5fcc7 ea54bfa735dac94e 1a3e41fc3b33a2bd 26015a9b48754f3d e74746942e7b19ce 4dc954c00081aa21 d38af4b48b19e08a 7d2fe0b90b62bafe 9410b206317a6a14 ceaab121954a8068 14242bfd41555fef 6c543413a874b717 5ae2237abf6b91af f78269675c802699 2f05839b0539e3c4 c626e73bd0d8d285 ee455ddfeb3adad2 0b5c4b4f8d7cb983 68d12fb2044917e6 38b24d4ecc29f6e9 fcb8d13053807684
oT6W61xokB5t5okz,a7f437942557eb4b c1b7211279d77985 e0be7cf8c32f8d5a e96853f2ca4369c3 9edf2bd25cf30457 fa921d6e36ea4619 20b96f8cf688f1f6 52e84f9561cfdfa9 16afedd214a42c32 8630d9efed4d21da 313d56df4b6411b5 22b2935b1224dd4a 55228bd34716888b b05631c92b538542 6e58d038296a3dc4 f36145bb0411113d ef29bdcf865ec702 12686795e1b7958d dd363779b1368863 f21f88450d789c1f 3543d892f6af388f 2e80f71cccf7f80f 41465f25124e95a1 90cd1f3cb4425946 27035da527cb1964 ccb61e609dd59e9c 3f58c84386c1f207 b803754ff6a1af74 3d4787f87dad1e9a 28b311b05d6abd43 0b3fb1e77666594f 8fdf8dc05a86c723 55449aa580c67deb f3cd7ec1ecb8f3f1 745cb7421943db6c 1a7e7d3ce9e17f18 ab08149ad6c2dcc2 f88d1142d922c77b 18ce07a8e7108a63 ed4aaa04af90a98e 319823363ba74af4 a96ca945c8293423 f98441eb9aa96e38 4e32c972ef8e6a23 a04be52a57b45646 9a9e43b1cd18ae00 6b8955fc194da974 fb24ac17af6a57a4 3d96b6db77d9af42 5520741374b7cf57
oTPWZzGDC5NdLCNA,a2492dc3980e19cc 24060f29b0725441 a4217ca2ddb4035b f42e8c2869ff3604 bc9776d5737f2b2d cf5ec66c420d1ec8 d479d32bdfd20075 1333628e7b89f2aa 77455db26ceed6ce d8a7bb58ac9f70c2 1147f6615f4bedb7 62fe65d292f74cdd d3ba65c30d9b0875 7fc829fc1b34964c 120dc1cbc14451c1 1177869b7f9d3361 12cbd144bbb88316 eb4d9be24fe2a9c2 dc0bad20db0e6131 7d6154b37cbc323c 83636c165849ae55 07cff6a701b9c253 b2aa75899b706f5a 4891c9709430daf6 99818b2b95afb112 6be73741f54e5fab b2f28f16e2421132 1d5b433894e33d66 592101ba45bcd022 416658f74e7e52f1 857657028ff287d8 68853f99730318eb 0905ebd2711ad584 dff43833713cc8fb bfcc92ba0643ba41 02f0042f1adaaf2c 273fe340e46738bd 889c58a858967640 326e6b0bf379f8d6 e087ba298827ff85 e8331fda8afe836d 0e4a93d380428f1a ee62a54bb4e912fe 363bf2ce7c8f3130 8afc61640f2cfcb7 8e8a24d3367134ee 227c4872d34cb84b fbc7220e3d6cc8d1 1d78c3304ee8a75a 988532f3d473a108
oXOrNFR2EhYMjj5u,5703e4e22a5e3b94 58a18f53659950e7 d603deabbf33baa7 332b544d9b65d438 7f5b41be5ed0e95d a5c0703db5f005d6 0d2e399eba20968d 64493aa6f1f4ea93 99f3466121f52795 72cfb17cdbd82cc6 0454476308cc9ec8 422b8c998133e2a1 411b0151ffebeccb cc5ace46ad5c1f0e 982a975030b37090 97fe3dfb53086104 b45d64eff2643019 098084340acde54d 2c4656947bc1fc89 137191a76cbdc0a5 4b5cde55bebf9cb3 17ae3dad796ec33d 0921577359ccbe81 e36973250a236c08 b17d4fdc5ade248d 8b1421b8336f54b3 4b38adfbb664e392 5669e990255f26fd 4c8ec121979857b3 69bb230fbec3b5b9 5434d9dfb398ba77 c2efe5609de9aabe c8f483823d118a97 6a4de39a5d8922a8 cda057f15731102b 8aa457abc518d1cd 9fc3ee4242e898c3 8fdc359195a77d52 cc3bcca6bd796d2c 418a9befca279632 85696d3288808962 8253781b01940ca0 d2f663170e2467df 846183eb84b0eca2 4fe17714e8134ca3 63796bd2924d0b96 141a72b85ceef914 5e9308c53355e38c 4991e4b0990b3dae 2470ab2d67b589d3
oYqWCh99JgkR7j6Q,db6ffcafb526d96e 793eb8d01255ca95 0ecc54344e57793b ef8a360e5a2e9043 43f85defd80f2fc9 0aad6d16f12407c5 7efca01d3513699a 0dbd703524b9d9b4 94e8678d28dd8444 18b078ad463a7a9a 5fdb5edf2947c383 db1665627637bf13 75dbb950212b41f1 3994e764aee025f2 630ff3626bdb17e9 22c645714101cbea 8cf740687a00c5b9 0e3449e1cf9658ad f1040caa207fd26d e2905339d04e6baf 3d2bfcd9ae2d5260 5f16a8166fac1ee3 f30086d465004c86 38f6222d1c3fb780 8f5f5f1b25da0f5b da54ca5fd68b96df f6c637d76559cbca 7a5e83e1c6df467e 881eed3896169d0e b745645dfa2f3c2c 850f324fc10137cc 214fc02702779654 642403b77c742109 b13b3b792b057a3f ccc9774e0c715bbc bd4cec3d87cc72c4 46666d81d7f7ceb2 f888f45c029e2bef 17694abbe6c478af 7225b8b8df27e41c ff798513e12da062 5ee617ac44e588ff 62d7f7ea13c7a3da ecd1a5b575b7e6ef 00895cdf9f22d1e5 02cc401f5a8de084 281cd8e3d592c13b 95bb4fb7745d0036 7ea0536b4d1ff2be c43f6cab41e5c8ef
oafeqzOkRI9YVKur,d125aa22885d3b15 3cffe0224dfa09c5 9a406ee9fb37ea81 5e3d57e9ff635b54 77bbc338373b4e19 23be37caba71f02b 77a9da3e2cf332c7 46b138db81480fe7 e39917ebf3a91cac 751b067a135ad8fd 8d3b73e0686b83d1 23c19a0ef0c109ba b3710b0e1a86b324 66f4fb1cce864918 169ddd66f5ee5330 a4339e92b6cc9085 0c3d0609ce3df594 dd36ff7afc2cc336 18b36cf8f1086bf9 c1ded0b082a35cbc 9bad6262befcd2bf e1a55ad3ecc6cc4e 2fbdc5bf098eb679 2692484a2f4a426a 5e7e7cfc502e3003 80411bd7e7246dab b66b23999c3b20ba 2ae28de333b720da faca8b5d0cb2944b 6dcbae153b1e7022 50058f838ffd1c9e f29eeaca9c6f16b1 2ce0479eb9106440 d09a9bd8aef077d8 86230862b9c37b1e 119a6ebceae84904 00d80a5d80fefcc8 4370e68a646bb32c 99b1f34c41b59d12 d48893090a4be912 7acf3f96b952b954 ef9ad71813d6aefd 6d6b80a38e9342c4 940c753ce47fac41 1cff8caf32243f4c 53e8048713e26a6f 3e5c8613bf68d3d8 144b3206ea4a356d 4ab10c46e7016b2e d02b4fae6a248375
oawxtX5wvS7j6seU,53e08474be9ca3cd 12be8daff9d5a45c 7793937e652845bc 98351ec1be1c334f 203e7de90ba10704 533d876b63939005 1a443f120c98dfb8 12af378139b15bd7 3a510294a1630ab4 2e462081829830a2 527aab5de52b3148 b7d9c8e366190f90 e840368160b1f285 fede40e0e875853b 9095dbbed5a4f4af e2d5167af67d91bf cf43821555378346 8c2289002ab36e42 5cd7f46bc717d4ff 74ca24e08a49fe2f 25ecf680312b561a ebb7e390f974d1d5 d785756183ba7992 708b57208b9560ab 16afcf4c895d0fd0 eec4f209dcd6708d b8e26d5ea84494cd 1143f16438484031 0a86c66674259aaa cbd415731641ef90 54b440156e7288ac 6b55f9e5213f4a93 f175face311acbb2 934adb94caabbc23 3de11e31f36b4daf cd5820e02f4076be fadcbebe817efff2 9534d1fabb81710d 6e478437cb0bb55a c27ab7aa24bdb5e2 94de88c575d01858 43d3d950271ec3db 917bbeb3c06689c7 31a17db6d6b6d8da 58300ca933f040f5 7beee4c90aa3d7f3 c420ad0ca680714f e4086c3bbf0c5928 10735e2c9bbbfe45 30c8e63eee0f21c1
